TIME,GEO,NACE_R2,Emissions
2016,Malta,Administrative and support service activities,15009.67
2016,Malta,Public administration and defence; compulsory social security,15035.71
2016,Malta,Education,7659.03
2016,Malta,Human health and social work activities,16123.83
2016,Malta,"Arts, entertainment and recreation",8824.25
2016,Malta,Other service activities,7280.79
2016,Malta,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,494.86
2016,Malta,Activities of extraterritorial organisations and bodies,0.0
2016,Netherlands,Total - all NACE activities,180403584.43
2016,Netherlands,"Agriculture, forestry and fishing",29136318.43
2016,Netherlands,Mining and quarrying,2506965.29
2016,Netherlands,Manufacturing,47526842.28
2016,Netherlands,"Electricity, gas, steam and air conditioning supply",52266097.75
2016,Netherlands,"Water supply; sewerage, waste management and remediation activities",6547341.4
2016,Netherlands,Construction,3156203.79
2016,Netherlands,Wholesale and retail trade; repair of motor vehicles and motorcycles,3935708.0
2016,Netherlands,Transportation and storage,26051095.42
2016,Netherlands,Accommodation and food service activities,1100735.22
2016,Netherlands,Information and communication,239947.8
2016,Netherlands,Financial and insurance activities,399703.95
2016,Netherlands,Real estate activities,291466.35
2016,Netherlands,"Professional, scientific and technical activities",698200.97
2016,Netherlands,Administrative and support service activities,2180369.19
2016,Netherlands,Public administration and defence; compulsory social security,1182853.26
2016,Netherlands,Education,627273.39
2016,Netherlands,Human health and social work activities,1559375.99
2016,Netherlands,"Arts, entertainment and recreation",525809.54
2016,Netherlands,Other service activities,471276.41
2016,Netherlands,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2016,Netherlands,Activities of extraterritorial organisations and bodies,0.0
2016,Austria,Total - all NACE activities,57872299.05
2016,Austria,"Agriculture, forestry and fishing",9013273.25
2016,Austria,Mining and quarrying,942213.79
2016,Austria,Manufacturing,26684751.45
2016,Austria,"Electricity, gas, steam and air conditioning supply",7710148.51
2016,Austria,"Water supply; sewerage, waste management and remediation activities",2362580.28
2016,Austria,Construction,2060126.58
2016,Austria,Wholesale and retail trade; repair of motor vehicles and motorcycles,1407998.85
2016,Austria,Transportation and storage,5677866.68
2016,Austria,Accommodation and food service activities,351364.46
2016,Austria,Information and communication,85316.24
2016,Austria,Financial and insurance activities,53666.41
2016,Austria,Real estate activities,27904.91
2016,Austria,"Professional, scientific and technical activities",172275.45
2016,Austria,Administrative and support service activities,248979.75
2016,Austria,Public administration and defence; compulsory social security,295584.39
2016,Austria,Education,344934.59
2016,Austria,Human health and social work activities,170629.98
2016,Austria,"Arts, entertainment and recreation",129823.79
2016,Austria,Other service activities,132859.7
2016,Austria,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2016,Austria,Activities of extraterritorial organisations and bodies,0.0
2016,Poland,Total - all NACE activities,357418045.95
2016,Poland,"Agriculture, forestry and fishing",46138965.02
2016,Poland,Mining and quarrying,21730661.31
2016,Poland,Manufacturing,63735337.77
2016,Poland,"Electricity, gas, steam and air conditioning supply",153374722.75
2016,Poland,"Water supply; sewerage, waste management and remediation activities",14250699.12
2016,Poland,Construction,961711.8
2016,Poland,Wholesale and retail trade; repair of motor vehicles and motorcycles,12600594.71
2016,Poland,Transportation and storage,28223329.19
2016,Poland,Accommodation and food service activities,701592.01
2016,Poland,Information and communication,631057.95
2016,Poland,Financial and insurance activities,4492665.22
2016,Poland,Real estate activities,868168.83
2016,Poland,"Professional, scientific and technical activities",1197159.76
2016,Poland,Administrative and support service activities,1572525.19
2016,Poland,Public administration and defence; compulsory social security,2575864.5
2016,Poland,Education,1684613.97
2016,Poland,Human health and social work activities,1627233.87
2016,Poland,"Arts, entertainment and recreation",316254.05
2016,Poland,Other service activities,734888.93
2016,Poland,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2016,Poland,Activities of extraterritorial organisations and bodies,0.0
2016,Portugal,Total - all NACE activities,56861350.4
2016,Portugal,"Agriculture, forestry and fishing",8920278.7
2016,Portugal,Mining and quarrying,251450.3
2016,Portugal,Manufacturing,15055705.4
2016,Portugal,"Electricity, gas, steam and air conditioning supply",14687805.1
2016,Portugal,"Water supply; sewerage, waste management and remediation activities",5457602.5
2016,Portugal,Construction,1564557.2
2016,Portugal,Wholesale and retail trade; repair of motor vehicles and motorcycles,1841125.4
2016,Portugal,Transportation and storage,5957508.0
2016,Portugal,Accommodation and food service activities,885147.9
2016,Portugal,Information and communication,69149.6
2016,Portugal,Financial and insurance activities,98733.9
2016,Portugal,Real estate activities,15794.9
2016,Portugal,"Professional, scientific and technical activities",153720.1
2016,Portugal,Administrative and support service activities,389065.3
2016,Portugal,Public administration and defence; compulsory social security,573532.9
2016,Portugal,Education,114626.9
2016,Portugal,Human health and social work activities,632569.6
2016,Portugal,"Arts, entertainment and recreation",108228.2
2016,Portugal,Other service activities,84748.5
2016,Portugal,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2016,Portugal,Activities of extraterritorial organisations and bodies,0.0
2016,Romania,Total - all NACE activities,102471457.65
2016,Romania,"Agriculture, forestry and fishing",20807001.03
2016,Romania,Mining and quarrying,6067788.86
2016,Romania,Manufacturing,23887932.58
2016,Romania,"Electricity, gas, steam and air conditioning supply",27239510.05
2016,Romania,"Water supply; sewerage, waste management and remediation activities",6589277.79
2016,Romania,Construction,3049015.65
2016,Romania,Wholesale and retail trade; repair of motor vehicles and motorcycles,1606499.28
2016,Romania,Transportation and storage,9498812.01
2016,Romania,Accommodation and food service activities,177323.71
2016,Romania,Information and communication,323885.62
2016,Romania,Financial and insurance activities,215690.77
2016,Romania,Real estate activities,457508.62
2016,Romania,"Professional, scientific and technical activities",580871.63
2016,Romania,Administrative and support service activities,383965.08
2016,Romania,Public administration and defence; compulsory social security,454681.76
2016,Romania,Education,265581.97
2016,Romania,Human health and social work activities,384947.59
2016,Romania,"Arts, entertainment and recreation",143078.7
2016,Romania,Other service activities,338084.95
2016,Romania,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2016,Romania,Activities of extraterritorial organisations and bodies,0.0
2016,Slovenia,Total - all NACE activities,14626082.69
2016,Slovenia,"Agriculture, forestry and fishing",2010370.09
2016,Slovenia,Mining and quarrying,317776.37
2016,Slovenia,Manufacturing,2861011.0
2016,Slovenia,"Electricity, gas, steam and air conditioning supply",5090900.68
2016,Slovenia,"Water supply; sewerage, waste management and remediation activities",677896.33
2016,Slovenia,Construction,961574.29
2016,Slovenia,Wholesale and retail trade; repair of motor vehicles and motorcycles,612840.1
2016,Slovenia,Transportation and storage,744350.77
2016,Slovenia,Accommodation and food service activities,162363.02
2016,Slovenia,Information and communication,78225.84
2016,Slovenia,Financial and insurance activities,56195.37
2016,Slovenia,Real estate activities,66601.47
2016,Slovenia,"Professional, scientific and technical activities",248577.87
2016,Slovenia,Administrative and support service activities,198835.62
2016,Slovenia,Public administration and defence; compulsory social security,102675.66
2016,Slovenia,Education,122112.42
2016,Slovenia,Human health and social work activities,186654.51
2016,Slovenia,"Arts, entertainment and recreation",52999.99
2016,Slovenia,Other service activities,74121.31
2016,Slovenia,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2016,Slovenia,Activities of extraterritorial organisations and bodies,0.0
2016,Slovakia,Total - all NACE activities,36185109.17
2016,Slovakia,"Agriculture, forestry and fishing",2279849.57
2016,Slovakia,Mining and quarrying,558144.16
2016,Slovakia,Manufacturing,17017402.18
2016,Slovakia,"Electricity, gas, steam and air conditioning supply",6161758.1
2016,Slovakia,"Water supply; sewerage, waste management and remediation activities",1986507.39
2016,Slovakia,Construction,1938507.48
2016,Slovakia,Wholesale and retail trade; repair of motor vehicles and motorcycles,281703.91
2016,Slovakia,Transportation and storage,4079668.9
2016,Slovakia,Accommodation and food service activities,156041.69
2016,Slovakia,Information and communication,47205.05
2016,Slovakia,Financial and insurance activities,41852.03
2016,Slovakia,Real estate activities,246387.76
2016,Slovakia,"Professional, scientific and technical activities",394441.43
2016,Slovakia,Administrative and support service activities,144261.15
2016,Slovakia,Public administration and defence; compulsory social security,325489.42
2016,Slovakia,Education,114709.97
2016,Slovakia,Human health and social work activities,170546.68
2016,Slovakia,"Arts, entertainment and recreation",124392.18
2016,Slovakia,Other service activities,115895.0
2016,Slovakia,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,345.15
2016,Slovakia,Activities of extraterritorial organisations and bodies,0.0
2016,Finland,Total - all NACE activities,55019256.92
2016,Finland,"Agriculture, forestry and fishing",8243434.58
2016,Finland,Mining and quarrying,378675.82
2016,Finland,Manufacturing,12561404.97
2016,Finland,"Electricity, gas, steam and air conditioning supply",16942428.41
2016,Finland,"Water supply; sewerage, waste management and remediation activities",2561929.35
2016,Finland,Construction,1144782.51
2016,Finland,Wholesale and retail trade; repair of motor vehicles and motorcycles,525714.38
2016,Finland,Transportation and storage,10677449.16
2016,Finland,Accommodation and food service activities,224768.09
2016,Finland,Information and communication,10108.96
2016,Finland,Financial and insurance activities,232301.48
2016,Finland,Real estate activities,140905.21
2016,Finland,"Professional, scientific and technical activities",82305.28
2016,Finland,Administrative and support service activities,251054.05
2016,Finland,Public administration and defence; compulsory social security,585239.72
2016,Finland,Education,62369.67
2016,Finland,Human health and social work activities,170441.2
2016,Finland,"Arts, entertainment and recreation",121910.91
2016,Finland,Other service activities,102033.16
2016,Finland,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2016,Finland,Activities of extraterritorial organisations and bodies,0.0
2016,Sweden,Total - all NACE activities,52117270.59
2016,Sweden,"Agriculture, forestry and fishing",9024488.05
2016,Sweden,Mining and quarrying,1081809.37
2016,Sweden,Manufacturing,14916140.64
2016,Sweden,"Electricity, gas, steam and air conditioning supply",6979236.49
2016,Sweden,"Water supply; sewerage, waste management and remediation activities",1594787.83
2016,Sweden,Construction,1836423.26
2016,Sweden,Wholesale and retail trade; repair of motor vehicles and motorcycles,1580336.59
2016,Sweden,Transportation and storage,12609064.93
2016,Sweden,Accommodation and food service activities,74832.17
2016,Sweden,Information and communication,111564.28
2016,Sweden,Financial and insurance activities,80962.09
2016,Sweden,Real estate activities,206832.0
2016,Sweden,"Professional, scientific and technical activities",409662.38
2016,Sweden,Administrative and support service activities,430597.2
2016,Sweden,Public administration and defence; compulsory social security,351994.62
2016,Sweden,Education,108306.21
2016,Sweden,Human health and social work activities,452250.16
2016,Sweden,"Arts, entertainment and recreation",151943.69
2016,Sweden,Other service activities,116000.37
2016,Sweden,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,14.79
2016,Sweden,Activities of extraterritorial organisations and bodies,23.48
2016,United Kingdom,Total - all NACE activities,401779802.33
2016,United Kingdom,"Agriculture, forestry and fishing",47119469.11
2016,United Kingdom,Mining and quarrying,21661984.66
2016,United Kingdom,Manufacturing,77562561.1
2016,United Kingdom,"Electricity, gas, steam and air conditioning supply",89455325.1
2016,United Kingdom,"Water supply; sewerage, waste management and remediation activities",22551479.18
2016,United Kingdom,Construction,12744036.4
2016,United Kingdom,Wholesale and retail trade; repair of motor vehicles and motorcycles,17184230.39
2016,United Kingdom,Transportation and storage,85537105.38
2016,United Kingdom,Accommodation and food service activities,3538414.1
2016,United Kingdom,Information and communication,1537019.46
2016,United Kingdom,Financial and insurance activities,131650.28
2016,United Kingdom,Real estate activities,744670.23
2016,United Kingdom,"Professional, scientific and technical activities",2296807.82
2016,United Kingdom,Administrative and support service activities,3253668.66
2016,United Kingdom,Public administration and defence; compulsory social security,4944641.22
2016,United Kingdom,Education,2607363.14
2016,United Kingdom,Human health and social work activities,6000371.49
2016,United Kingdom,"Arts, entertainment and recreation",1452033.34
2016,United Kingdom,Other service activities,1358021.6
2016,United Kingdom,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,98949.68
2016,United Kingdom,Activities of extraterritorial organisations and bodies,0.0
2017,European Union,Total - all NACE activities,3669182916.35
2017,European Union,"Agriculture, forestry and fishing",533146109.31
2017,European Union,Mining and quarrying,82545015.6
2017,European Union,Manufacturing,885960593.2
2017,European Union,"Electricity, gas, steam and air conditioning supply",1071790358.72
2017,European Union,"Water supply; sewerage, waste management and remediation activities",173426586.37
2017,European Union,Construction,70102766.66
2017,European Union,Wholesale and retail trade; repair of motor vehicles and motorcycles,109195798.41
2017,European Union,Transportation and storage,547798518.89
2017,European Union,Accommodation and food service activities,20278848.87
2017,European Union,Information and communication,9708307.51
2017,European Union,Financial and insurance activities,11423859.19
2017,European Union,Real estate activities,6019755.18
2017,European Union,"Professional, scientific and technical activities",18988533.03
2017,European Union,Administrative and support service activities,22761171.73
2017,European Union,Public administration and defence; compulsory social security,31658416.63
2017,European Union,Education,18659543.86
2017,European Union,Human health and social work activities,35224183.01
2017,European Union,"Arts, entertainment and recreation",9001143.11
2017,European Union,Other service activities,11150033.14
2017,European Union,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,342442.56
2017,European Union,Activities of extraterritorial organisations and bodies,931.38
2017,Belgium,Total - all NACE activities,89352709.54
2017,Belgium,"Agriculture, forestry and fishing",12616368.22
2017,Belgium,Mining and quarrying,482199.42
2017,Belgium,Manufacturing,35609570.44
2017,Belgium,"Electricity, gas, steam and air conditioning supply",15759643.85
2017,Belgium,"Water supply; sewerage, waste management and remediation activities",2542622.64
2017,Belgium,Construction,2356815.12
2017,Belgium,Wholesale and retail trade; repair of motor vehicles and motorcycles,1925296.2
2017,Belgium,Transportation and storage,10617044.15
2017,Belgium,Accommodation and food service activities,770740.86
2017,Belgium,Information and communication,429809.72
2017,Belgium,Financial and insurance activities,141234.59
2017,Belgium,Real estate activities,95648.41
2017,Belgium,"Professional, scientific and technical activities",1208019.64
2017,Belgium,Administrative and support service activities,1123570.29
2017,Belgium,Public administration and defence; compulsory social security,1172114.19
2017,Belgium,Education,578857.12
2017,Belgium,Human health and social work activities,1225837.6
2017,Belgium,"Arts, entertainment and recreation",282997.58
2017,Belgium,Other service activities,364895.45
2017,Belgium,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,49424.05
2017,Belgium,Activities of extraterritorial organisations and bodies,0.0
2017,Bulgaria,Total - all NACE activities,50953444.91
2017,Bulgaria,"Agriculture, forestry and fishing",4347987.97
2017,Bulgaria,Mining and quarrying,374698.31
2017,Bulgaria,Manufacturing,7789354.01
2017,Bulgaria,"Electricity, gas, steam and air conditioning supply",30131612.02
2017,Bulgaria,"Water supply; sewerage, waste management and remediation activities",91932.25
2017,Bulgaria,Construction,542406.96
2017,Bulgaria,Wholesale and retail trade; repair of motor vehicles and motorcycles,560941.68
2017,Bulgaria,Transportation and storage,6738053.39
2017,Bulgaria,Accommodation and food service activities,85143.38
2017,Bulgaria,Information and communication,28504.6
2017,Bulgaria,Financial and insurance activities,6016.73
2017,Bulgaria,Real estate activities,18606.45
2017,Bulgaria,"Professional, scientific and technical activities",27916.77
2017,Bulgaria,Administrative and support service activities,59442.46
2017,Bulgaria,Public administration and defence; compulsory social security,33128.8
2017,Bulgaria,Education,49772.66
2017,Bulgaria,Human health and social work activities,50217.44
2017,Bulgaria,"Arts, entertainment and recreation",9110.75
2017,Bulgaria,Other service activities,8598.28
2017,Bulgaria,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2017,Bulgaria,Activities of extraterritorial organisations and bodies,0.0
2017,Czechia,Total - all NACE activities,104206787.31
2017,Czechia,"Agriculture, forestry and fishing",8748992.77
2017,Czechia,Mining and quarrying,7310401.22
2017,Czechia,Manufacturing,19785524.82
2017,Czechia,"Electricity, gas, steam and air conditioning supply",48560654.7
2017,Czechia,"Water supply; sewerage, waste management and remediation activities",5592491.0
2017,Czechia,Construction,2781858.9
2017,Czechia,Wholesale and retail trade; repair of motor vehicles and motorcycles,1097414.41
2017,Czechia,Transportation and storage,8296186.72
2017,Czechia,Accommodation and food service activities,43607.65
2017,Czechia,Information and communication,96704.74
2017,Czechia,Financial and insurance activities,54587.94
2017,Czechia,Real estate activities,72475.54
2017,Czechia,"Professional, scientific and technical activities",179459.73
2017,Czechia,Administrative and support service activities,534048.98
2017,Czechia,Public administration and defence; compulsory social security,130205.19
2017,Czechia,Education,39620.6
2017,Czechia,Human health and social work activities,447317.03
2017,Czechia,"Arts, entertainment and recreation",43725.71
2017,Czechia,Other service activities,391509.67
2017,Czechia,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2017,Czechia,Activities of extraterritorial organisations and bodies,0.0
2017,Denmark,Total - all NACE activities,78944435.07
2017,Denmark,"Agriculture, forestry and fishing",12387036.36
2017,Denmark,Mining and quarrying,1784129.81
2017,Denmark,Manufacturing,6109916.25
2017,Denmark,"Electricity, gas, steam and air conditioning supply",8519138.09
2017,Denmark,"Water supply; sewerage, waste management and remediation activities",2508035.58
2017,Denmark,Construction,1538628.87
2017,Denmark,Wholesale and retail trade; repair of motor vehicles and motorcycles,1183743.16
2017,Denmark,Transportation and storage,43167415.77
2017,Denmark,Accommodation and food service activities,144183.8
2017,Denmark,Information and communication,85694.89
2017,Denmark,Financial and insurance activities,53064.52
2017,Denmark,Real estate activities,117045.03
2017,Denmark,"Professional, scientific and technical activities",150238.42
2017,Denmark,Administrative and support service activities,255982.45
2017,Denmark,Public administration and defence; compulsory social security,462271.31
2017,Denmark,Education,134485.81
2017,Denmark,Human health and social work activities,197739.29
2017,Denmark,"Arts, entertainment and recreation",81512.3
2017,Denmark,Other service activities,64173.38
2017,Denmark,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2017,Denmark,Activities of extraterritorial organisations and bodies,0.0
2017,Germany,Total - all NACE activities,773341878.41
2017,Germany,"Agriculture, forestry and fishing",74379932.87
2017,Germany,Mining and quarrying,6462535.85
2017,Germany,Manufacturing,183345997.22
2017,Germany,"Electricity, gas, steam and air conditioning supply",321434518.57
2017,Germany,"Water supply; sewerage, waste management and remediation activities",21753849.91
2017,Germany,Construction,12424229.12
2017,Germany,Wholesale and retail trade; repair of motor vehicles and motorcycles,18243590.14
2017,Germany,Transportation and storage,94889265.5
2017,Germany,Accommodation and food service activities,3762265.47
2017,Germany,Information and communication,2921035.04
2017,Germany,Financial and insurance activities,2044405.71
2017,Germany,Real estate activities,556005.29
2017,Germany,"Professional, scientific and technical activities",5710883.42
2017,Germany,Administrative and support service activities,1355440.57
2017,Germany,Public administration and defence; compulsory social security,7095540.41
2017,Germany,Education,3819009.56
2017,Germany,Human health and social work activities,7893334.72
2017,Germany,"Arts, entertainment and recreation",1930102.49
2017,Germany,Other service activities,3319936.56
2017,Germany,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2017,Germany,Activities of extraterritorial organisations and bodies,0.0
2017,Estonia,Total - all NACE activities,19907250.85
2017,Estonia,"Agriculture, forestry and fishing",1479033.64
2017,Estonia,Mining and quarrying,99368.49
2017,Estonia,Manufacturing,1859869.4
2017,Estonia,"Electricity, gas, steam and air conditioning supply",13663321.12
2017,Estonia,"Water supply; sewerage, waste management and remediation activities",385605.9
2017,Estonia,Construction,139029.09
2017,Estonia,Wholesale and retail trade; repair of motor vehicles and motorcycles,197345.36
2017,Estonia,Transportation and storage,1580265.9
2017,Estonia,Accommodation and food service activities,60877.26
2017,Estonia,Information and communication,8867.9
2017,Estonia,Financial and insurance activities,3842.06
2017,Estonia,Real estate activities,61372.05
2017,Estonia,"Professional, scientific and technical activities",44682.56
2017,Estonia,Administrative and support service activities,23100.73
2017,Estonia,Public administration and defence; compulsory social security,181297.56
2017,Estonia,Education,34274.83
2017,Estonia,Human health and social work activities,46444.09
2017,Estonia,"Arts, entertainment and recreation",26572.5
2017,Estonia,Other service activities,12080.39
2017,Estonia,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2017,Estonia,Activities of extraterritorial organisations and bodies,0.0
2017,Ireland,Total - all NACE activities,59799318.02
2017,Ireland,"Agriculture, forestry and fishing",20335147.73
2017,Ireland,Mining and quarrying,186391.39
2017,Ireland,Manufacturing,7532691.19
2017,Ireland,"Electricity, gas, steam and air conditioning supply",11147130.81
2017,Ireland,"Water supply; sewerage, waste management and remediation activities",1443450.85
2017,Ireland,Construction,465841.07
2017,Ireland,Wholesale and retail trade; repair of motor vehicles and motorcycles,1279702.34
2017,Ireland,Transportation and storage,14497772.59
2017,Ireland,Accommodation and food service activities,394142.7
2017,Ireland,Information and communication,221449.6
2017,Ireland,Financial and insurance activities,46057.54
2017,Ireland,Real estate activities,64580.4
2017,Ireland,"Professional, scientific and technical activities",326465.13
2017,Ireland,Administrative and support service activities,216098.27
2017,Ireland,Public administration and defence; compulsory social security,598557.11
2017,Ireland,Education,303561.01
2017,Ireland,Human health and social work activities,456628.88
2017,Ireland,"Arts, entertainment and recreation",133850.08
2017,Ireland,Other service activities,149799.33
2017,Ireland,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2017,Ireland,Activities of extraterritorial organisations and bodies,0.0
2017,Greece,Total - all NACE activities,81781947.16
2017,Greece,"Agriculture, forestry and fishing",8377403.2
2017,Greece,Mining and quarrying,372014.94
2017,Greece,Manufacturing,19995184.65
2017,Greece,"Electricity, gas, steam and air conditioning supply",34996887.84
2017,Greece,"Water supply; sewerage, waste management and remediation activities",4607563.06
2017,Greece,Construction,471528.74
2017,Greece,Wholesale and retail trade; repair of motor vehicles and motorcycles,22904.26
2017,Greece,Transportation and storage,8432389.74
2017,Greece,Accommodation and food service activities,474929.13
2017,Greece,Information and communication,57482.57
2017,Greece,Financial and insurance activities,90684.12
2017,Greece,Real estate activities,7045.27
2017,Greece,"Professional, scientific and technical activities",209016.57
2017,Greece,Administrative and support service activities,79790.88
2017,Greece,Public administration and defence; compulsory social security,2194745.81
2017,Greece,Education,593833.08
2017,Greece,Human health and social work activities,548302.48
2017,Greece,"Arts, entertainment and recreation",96046.62
2017,Greece,Other service activities,103840.72
2017,Greece,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,50353.47
2017,Greece,Activities of extraterritorial organisations and bodies,0.0
2017,Spain,Total - all NACE activities,284324455.11
2017,Spain,"Agriculture, forestry and fishing",51593173.6
2017,Spain,Mining and quarrying,1859681.14
2017,Spain,Manufacturing,82989642.36
2017,Spain,"Electricity, gas, steam and air conditioning supply",68334675.3
2017,Spain,"Water supply; sewerage, waste management and remediation activities",13962742.05
2017,Spain,Construction,684260.31
2017,Spain,Wholesale and retail trade; repair of motor vehicles and motorcycles,6801131.47
2017,Spain,Transportation and storage,50171519.66
2017,Spain,Accommodation and food service activities,603343.19
2017,Spain,Information and communication,552439.47
2017,Spain,Financial and insurance activities,274169.58
2017,Spain,Real estate activities,66296.53
2017,Spain,"Professional, scientific and technical activities",503170.04
2017,Spain,Administrative and support service activities,226332.5
2017,Spain,Public administration and defence; compulsory social security,2721311.0
2017,Spain,Education,813696.09
2017,Spain,Human health and social work activities,1584046.57
2017,Spain,"Arts, entertainment and recreation",69921.09
2017,Spain,Other service activities,512903.1
2017,Spain,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.06
2017,Spain,Activities of extraterritorial organisations and bodies,0.0
2017,France,Total - all NACE activities,346833145.63
2017,France,"Agriculture, forestry and fishing",88639531.0
2017,France,Mining and quarrying,1074353.36
2017,France,Manufacturing,95661449.37
2017,France,"Electricity, gas, steam and air conditioning supply",34273285.69
2017,France,"Water supply; sewerage, waste management and remediation activities",23560919.7
2017,France,Construction,9353163.15
2017,France,Wholesale and retail trade; repair of motor vehicles and motorcycles,15252353.84
2017,France,Transportation and storage,45017260.21
2017,France,Accommodation and food service activities,3191396.45
2017,France,Information and communication,1255283.47
2017,France,Financial and insurance activities,992467.85
2017,France,Real estate activities,505983.38
2017,France,"Professional, scientific and technical activities",2409368.46
2017,France,Administrative and support service activities,7337232.14
2017,France,Public administration and defence; compulsory social security,2741935.99
2017,France,Education,4764278.55
2017,France,Human health and social work activities,6853154.89
2017,France,"Arts, entertainment and recreation",2322546.08
2017,France,Other service activities,1627182.02
2017,France,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.0
2017,France,Activities of extraterritorial organisations and bodies,0.0
2017,Croatia,Total - all NACE activities,18973233.41
2017,Croatia,"Agriculture, forestry and fishing",3669203.75
2017,Croatia,Mining and quarrying,659271.32
2017,Croatia,Manufacturing,4489924.05
2017,Croatia,"Electricity, gas, steam and air conditioning supply",3659021.35
2017,Croatia,"Water supply; sewerage, waste management and remediation activities",2164560.09
2017,Croatia,Construction,1506197.59
2017,Croatia,Wholesale and retail trade; repair of motor vehicles and motorcycles,526644.53
2017,Croatia,Transportation and storage,1173617.56
2017,Croatia,Accommodation and food service activities,54684.47
2017,Croatia,Information and communication,99163.06
2017,Croatia,Financial and insurance activities,68076.38
2017,Croatia,Real estate activities,147043.22
2017,Croatia,"Professional, scientific and technical activities",175763.76
2017,Croatia,Administrative and support service activities,124881.72
2017,Croatia,Public administration and defence; compulsory social security,81025.66
2017,Croatia,Education,89364.25
2017,Croatia,Human health and social work activities,112591.14
2017,Croatia,"Arts, entertainment and recreation",41006.99
2017,Croatia,Other service activities,101104.29
2017,Croatia,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,29186.12
2017,Croatia,Activities of extraterritorial organisations and bodies,902.11
2017,Italy,Total - all NACE activities,331867692.49
2017,Italy,"Agriculture, forestry and fishing",40118396.13
2017,Italy,Mining and quarrying,4609822.3
2017,Italy,Manufacturing,89802816.26
2017,Italy,"Electricity, gas, steam and air conditioning supply",94159371.74
2017,Italy,"Water supply; sewerage, waste management and remediation activities",24068885.99
2017,Italy,Construction,5537142.45
2017,Italy,Wholesale and retail trade; repair of motor vehicles and motorcycles,16183679.87
2017,Italy,Transportation and storage,42282998.1
2017,Italy,Accommodation and food service activities,2959777.77
2017,Italy,Information and communication,319057.37
2017,Italy,Financial and insurance activities,599652.51
2017,Italy,Real estate activities,476872.81
2017,Italy,"Professional, scientific and technical activities",1229211.81
2017,Italy,Administrative and support service activities,1106106.76
2017,Italy,Public administration and defence; compulsory social security,1782441.43
2017,Italy,Education,1056810.24
2017,Italy,Human health and social work activities,4087225.67
2017,Italy,"Arts, entertainment and recreation",657989.44
2017,Italy,Other service activities,719052.07
2017,Italy,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,110381.78
2017,Italy,Activities of extraterritorial organisations and bodies,0.0
2017,Cyprus,Total - all NACE activities,7117319.23
2017,Cyprus,"Agriculture, forestry and fishing",584046.0
2017,Cyprus,Mining and quarrying,17254.04
2017,Cyprus,Manufacturing,1674957.83
2017,Cyprus,"Electricity, gas, steam and air conditioning supply",3301772.84
2017,Cyprus,"Water supply; sewerage, waste management and remediation activities",571659.75
2017,Cyprus,Construction,131435.42
2017,Cyprus,Wholesale and retail trade; repair of motor vehicles and motorcycles,165571.97
2017,Cyprus,Transportation and storage,396597.6
2017,Cyprus,Accommodation and food service activities,74423.59
2017,Cyprus,Information and communication,11692.88
2017,Cyprus,Financial and insurance activities,13587.42
2017,Cyprus,Real estate activities,3689.71
2017,Cyprus,"Professional, scientific and technical activities",26823.92
2017,Cyprus,Administrative and support service activities,28795.82
2017,Cyprus,Public administration and defence; compulsory social security,63875.11
2017,Cyprus,Education,9294.15
2017,Cyprus,Human health and social work activities,16033.41
2017,Cyprus,"Arts, entertainment and recreation",9473.61
2017,Cyprus,Other service activities,16334.11
2017,Cyprus,Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use,0.05
2017,Cyprus,Activities of extraterritorial organisations and bodies,0.0
2017,Latvia,Total - all NACE activities,10778579.77
2017,Latvia,"Agriculture, forestry and fishing",3387378.97
2017,Latvia,Mining and quarrying,37393.71
2017,Latvia,Manufacturing,1240646.94
2017,Latvia,"Electricity, gas, steam and air conditioning supply",1709729.79
2017,Latvia,"Water supply; sewerage, waste management and remediation activities",583830.31
2017,Latvia,Construction,217595.31
